trip_distance,tip_amount,total_amount,seconds
2.06,0.0,14.700808153250637,840.0
0.4,0.0,14.700808153250637,129.0
3.98,3.16,18.96,960.0000000000001
0.48,0.0,14.700808153250637,60.00000000000001
1.04,1.26,14.700808153250637,240.00000000000003
1.9,1.96,14.700808153250637,633.0
1.0,0.0,14.700808153250637,268.0
1.2,1.0,14.700808153250637,422.0
6.88,0.0,26.3,1500.0
0.87,1.2,14.700808153250637,237.00000000000003
0.53,1.36,14.700808153250637,420.0
1.02,0.0,14.700808153250637,540.0
1.35,3.36,20.16,1500.0
1.48,2.56,15.36,1074.0
3.8,3.65,21.95,1452.0
3.1,2.55,15.35,693.0
1.02,1.96,14.700808153250637,635.0
0.68,1.26,14.700808153250637,260.0
2.36,3.2,16.0,883.0
0.5,1.16,14.700808153250637,360.0
0.6,0.68,14.700808153250637,341.0
1.4,1.2,14.700808153250637,480.00000000000006
2.3,0.0,14.700808153250637,683.0
0.7,0.0,14.700808153250637,816.0
1.2,1.45,14.700808153250637,237.00000000000003
20.6,6.5,65.06,2128.0
0.8,1.26,14.700808153250637,300.0
1.97,1.96,14.700808153250637,484.00000000000006
5.48,3.86,23.16,900.0
1.06,1.36,14.700808153250637,360.0
1.2,3.0,14.700808153250637,578.0
15.4,10.8,64.86,2640.0
1.99,0.0,14.700808153250637,483.00000000000006
3.2,3.35,20.15,1205.0
1.1,1.0,14.700808153250637,437.0
19.64,10.56,63.36,3540.0
2.93,3.82,19.12,1093.0
0.7,1.36,14.700808153250637,412.0
1.06,0.0,14.700808153250637,792.0
0.38,0.0,14.700808153250637,171.0
2.0,2.35,14.700808153250637,804.0
1.1,1.45,14.700808153250637,343.0
1.08,0.0,14.700808153250637,780.0
4.74,0.0,17.3,729.0
0.83,0.0,14.700808153250637,180.0
1.2,1.5,14.700808153250637,532.0
0.79,0.0,14.700808153250637,237.00000000000003
1.84,2.0,14.700808153250637,297.0
2.28,2.16,14.700808153250637,540.0
7.42,7.82,39.12,2619.0
0.85,0.0,14.700808153250637,201.0
1.18,0.0,14.700808153250637,494.00000000000006
3.1,2.0,17.3,1156.0
0.97,1.0,14.700808153250637,234.00000000000003
1.15,0.0,14.700808153250637,765.0
0.2,0.75,14.700808153250637,65.0
7.5,2.0,25.3,803.0
1.22,1.46,14.700808153250637,360.0
1.09,1.66,14.700808153250637,540.0
0.74,0.0,14.700808153250637,420.0
3.3,4.7,20.5,944.0000000000001
1.56,3.06,18.36,1380.0
1.43,2.0,14.700808153250637,612.0
3.5,2.0,16.8,660.0
5.13,0.0,25.8,2100.0
2.18,1.0,14.700808153250637,360.0
1.7,1.0,14.700808153250637,705.0
0.67,1.06,14.700808153250637,237.00000000000003
2.24,2.66,15.96,1020.0000000000001
3.7,3.15,18.95,1020.0000000000001
1.31,1.5,14.700808153250637,472.00000000000006
0.39,1.2,14.700808153250637,159.0
1.52,1.66,14.700808153250637,367.0
1.3,0.0,14.700808153250637,420.0
2.46,3.26,19.56,1277.0
3.1,0.0,20.8,1903.0000000000002
2.02,2.58,14.700808153250637,720.0
4.2,0.0,15.3,770.0
10.95,7.57,45.41,1500.0
7.1,0.0,26.3,1680.0
3.3,0.0,16.3,1058.0
1.95,0.0,14.700808153250637,1004.0000000000001
1.35,2.45,14.700808153250637,720.0
5.0,0.0,16.8,647.0
2.74,1.0,17.8,1380.0
1.71,2.06,14.700808153250637,677.0
16.1,11.7,70.26,3245.0
0.6,1.45,14.700808153250637,155.0
4.87,3.56,21.36,1161.0
1.0,1.36,14.700808153250637,300.0
17.31,5.0,63.56,4560.0
5.5,2.13,23.43,1253.0
2.8,2.85,17.15,1072.0
1.23,0.0,14.700808153250637,216.0
1.28,0.0,14.700808153250637,660.0
2.61,3.45,17.25,1021.0000000000001
2.84,2.0,18.8,1380.0
2.0,0.0,14.700808153250637,1156.0
4.6,3.0,20.3,836.0
1.09,0.0,14.700808153250637,430.0
4.13,0.0,15.8,811.0
1.05,1.95,14.700808153250637,360.0
1.5,1.17,14.700808153250637,414.0
0.94,0.0,14.700808153250637,567.0
9.38,0.0,29.3,1424.0
20.8,0.0,58.56,4025.0000000000005
2.4,0.0,14.700808153250637,1042.0
0.75,1.26,14.700808153250637,349.0
1.85,1.0,14.700808153250637,479.00000000000006
2.2,2.85,17.15,1058.0
0.6,0.0,14.700808153250637,200.0
9.9,8.6,37.4,1260.0
1.94,0.0,15.3,1320.0
0.7,1.25,14.700808153250637,304.0
6.78,0.0,27.8,2197.0
4.6,3.55,21.35,1020.0000000000001
3.1,2.5,28.3,2580.0
3.2,2.47,21.77,1620.0
1.6,1.47,14.700808153250637,660.0
4.6,0.0,17.3,900.0
1.77,1.96,14.700808153250637,530.0
2.37,1.18,17.93,840.0
1.12,1.32,14.700808153250637,420.0
21.2,14.6,73.16,3372.0
0.6,0.0,14.700808153250637,257.0
1.7,2.16,14.700808153250637,649.0
0.7,0.0,18.8,1865.0000000000002
1.18,0.0,14.700808153250637,300.0
1.92,1.86,14.700808153250637,534.0
0.7,0.0,14.700808153250637,360.0
3.02,0.0,14.700808153250637,840.0
2.65,0.0,14.700808153250637,552.0
0.9,1.66,14.700808153250637,420.0
0.58,0.0,14.700808153250637,248.00000000000003
6.18,0.0,21.8,1187.0
2.24,1.96,14.700808153250637,414.0
18.6,0.0,58.56,2340.0
0.27,0.5,14.700808153250637,92.0
1.71,0.0,14.700808153250637,840.0
1.32,2.19,14.700808153250637,300.0
1.1,0.0,14.700808153250637,271.0
1.33,0.0,14.700808153250637,600.0
3.8,3.05,18.35,908.0
2.2,2.0,15.3,948.0000000000001
5.87,0.0,19.3,834.0
19.0,15.76,78.82,3240.0
0.0,0.0,14.700808153250637,0.0
1.3,0.0,14.700808153250637,503.00000000000006
3.36,1.0,16.8,1140.0
13.3,9.0,54.06,1799.0
6.47,5.16,30.96,1680.0
1.0,0.0,14.700808153250637,442.0
0.98,0.0,14.700808153250637,370.0
1.9,2.25,14.700808153250637,719.0
1.7,2.05,14.700808153250637,600.0
1.7,2.26,14.700808153250637,905.0
2.17,0.0,14.700808153250637,960.0000000000001
9.31,10.67,46.23,1339.0
2.17,0.0,14.700808153250637,414.0
0.97,1.7,14.700808153250637,385.0
1.41,2.36,14.700808153250637,960.0000000000001
0.32,1.2,14.700808153250637,224.0
21.1,8.0,71.06,3209.0
0.7,0.0,14.700808153250637,245.00000000000003
6.1,4.55,27.35,1387.0
3.2,3.65,21.95,1447.0
0.9,2.2,14.700808153250637,660.0
1.87,2.0,14.700808153250637,1041.0
1.98,2.45,14.700808153250637,420.0
0.7,0.0,14.700808153250637,678.0
5.1,4.75,28.55,1980.0000000000002
0.74,1.16,14.700808153250637,204.0
1.88,1.96,14.700808153250637,617.0
0.52,0.0,14.700808153250637,240.00000000000003
21.6,5.0,67.84,3900.0000000000005
6.25,6.99,30.29,1431.0
2.22,4.29,18.59,1200.0
1.72,0.0,14.700808153250637,631.0
0.7,1.06,14.700808153250637,121.00000000000001
1.7,0.0,14.700808153250637,707.0
6.16,0.0,24.3,1610.0
0.44,0.0,14.700808153250637,308.0
0.3,0.0,14.700808153250637,118.00000000000001
1.49,0.68,14.700808153250637,240.00000000000003
1.1,2.05,14.700808153250637,540.0
1.56,1.76,14.700808153250637,566.0
1.39,0.0,14.700808153250637,541.0
7.2,0.0,22.8,885.0
0.8,0.0,14.700808153250637,405.0
1.2,1.0,14.700808153250637,427.0
2.55,1.96,14.700808153250637,420.0
2.13,3.54,15.34,737.0
1.1,3.0,14.700808153250637,801.0
1.99,2.36,14.700808153250637,703.0
2.5,0.0,14.700808153250637,1080.0
1.43,0.0,14.700808153250637,840.0
1.7,1.75,14.700808153250637,420.0
17.97,0.0,58.56,5028.0
5.07,5.19,22.49,840.0
1.1,2.7,14.700808153250637,879.0
0.74,1.66,14.700808153250637,555.0
2.2,0.0,14.8,1154.0
1.01,2.06,14.700808153250637,860.0
9.6,5.75,34.55,1210.0
1.9,2.36,14.700808153250637,873.0
5.2,0.0,20.3,1320.0
1.1,0.0,14.700808153250637,300.0
2.07,2.86,17.16,1141.0
1.3,1.0,14.700808153250637,418.0
8.7,5.0,38.56,1440.0
0.5,1.25,14.700808153250637,104.0
1.2,0.0,14.700808153250637,557.0
0.7,0.0,14.700808153250637,439.0
5.93,5.45,27.25,1200.0
0.76,1.26,14.700808153250637,353.0
1.9,2.55,14.700808153250637,600.0
1.22,0.0,14.700808153250637,463.00000000000006
5.42,2.0,20.8,840.0
1.6,1.65,14.700808153250637,425.0
1.0,1.7,14.700808153250637,180.0
4.4,0.0,23.3,1800.0
1.5,1.85,14.700808153250637,660.0
7.51,0.0,26.3,1500.0
3.82,3.36,20.16,1076.0
1.72,0.0,14.700808153250637,1020.0000000000001
1.34,2.0,14.700808153250637,405.0
1.3,2.75,14.700808153250637,540.0
2.62,2.76,16.56,943.0000000000001
1.56,1.24,14.700808153250637,422.0
0.4,0.0,14.700808153250637,117.00000000000001
1.4,1.85,14.700808153250637,564.0
3.7,0.0,14.8,900.0
1.3,0.0,14.700808153250637,780.0
2.4,1.0,14.700808153250637,746.0
1.9,1.2,14.700808153250637,565.0
0.0,5.0,51.8,2.0
0.99,1.66,14.700808153250637,540.0
1.65,0.0,14.700808153250637,639.0
0.85,0.0,14.700808153250637,605.0
5.8,4.0,22.8,707.0
0.5,0.0,14.700808153250637,660.0
1.58,2.0,14.700808153250637,590.0
0.39,1.7,14.700808153250637,275.0
0.9,1.65,14.700808153250637,431.0
0.75,0.0,14.700808153250637,480.00000000000006
1.04,1.26,14.700808153250637,207.0
4.73,0.0,23.3,1785.0
0.54,1.96,14.700808153250637,807.0
4.4,12.0,39.3,2220.0
0.52,0.7,14.700808153250637,420.0
0.9,1.45,14.700808153250637,303.0
2.7,0.0,14.8,1191.0
0.95,2.45,14.700808153250637,600.0
1.1,1.95,14.700808153250637,720.0
0.77,1.95,14.700808153250637,506.00000000000006
0.58,0.0,14.700808153250637,180.0
9.1,6.8,40.86,1080.0
1.38,0.0,14.700808153250637,414.0
1.1,3.0,14.700808153250637,300.0
0.2,0.0,14.700808153250637,300.0
1.19,1.0,14.700808153250637,252.00000000000003
1.96,1.96,14.700808153250637,623.0
1.6,2.15,14.700808153250637,840.0
11.2,7.0,47.56,1722.0
12.94,5.5,54.56,2516.0
2.62,2.16,14.700808153250637,520.0
3.44,0.0,15.3,974.0000000000001
0.79,0.02,14.700808153250637,299.0
0.47,0.0,14.700808153250637,130.0
1.7,2.65,15.95,1153.0
0.9,2.25,14.700808153250637,802.0
1.03,1.16,14.700808153250637,240.00000000000003
1.5,0.0,14.700808153250637,540.0
1.45,2.58,14.700808153250637,703.0
1.78,2.66,15.96,1083.0
0.86,0.0,14.700808153250637,240.00000000000003
4.75,4.95,24.75,1380.0
2.7,0.0,14.700808153250637,839.0
3.66,2.44,18.74,1140.0
3.28,0.0,15.8,1018.0000000000001
0.0,16.56,82.81,26.0
0.86,1.0,14.700808153250637,626.0
1.25,0.0,14.700808153250637,420.0
0.87,0.0,14.700808153250637,405.0
1.0,1.7,14.700808153250637,368.0
3.4,1.0,25.3,2312.0
10.5,4.2,34.0,900.0
3.2,0.0,18.3,1592.0
2.8,0.0,14.700808153250637,660.0
11.7,4.0,42.3,2400.0
1.06,0.0,14.700808153250637,480.00000000000006
0.49,1.58,14.700808153250637,268.0
0.81,0.0,14.700808153250637,360.0
3.2,4.75,28.55,2151.0
0.8,0.0,14.700808153250637,300.0
1.4,0.0,14.700808153250637,814.0
1.4,0.0,15.3,1380.0
0.9,1.25,14.700808153250637,263.0
1.23,1.82,14.700808153250637,345.0
1.5,0.0,14.700808153250637,420.0
1.4,2.15,14.700808153250637,830.0
2.5,0.0,14.700808153250637,720.0
0.6,1.25,14.700808153250637,223.0
8.0,7.75,46.55,3209.0
1.2,0.0,14.700808153250637,480.00000000000006
3.09,2.0,15.8,868.0
2.56,0.0,14.700808153250637,720.0
1.39,2.08,14.700808153250637,520.0
7.69,4.86,29.16,1048.0
2.36,1.0,15.3,1020.0000000000001
0.7,1.0,14.700808153250637,840.0
2.5,2.36,14.700808153250637,728.0
1.52,1.56,14.700808153250637,334.0
2.64,4.08,20.38,1260.0
5.76,2.0,30.8,2432.0
6.03,3.96,23.76,720.0
0.71,1.06,14.700808153250637,219.0
10.28,0.0,35.8,1922.0000000000002
1.17,1.0,14.700808153250637,327.0
1.9,1.0,14.700808153250637,660.0
0.36,0.0,14.700808153250637,287.0
0.84,1.58,14.700808153250637,333.0
4.66,0.0,18.3,1020.0000000000001
1.7,2.65,15.95,991.0000000000001
0.74,1.36,14.700808153250637,420.0
1.03,0.0,14.700808153250637,308.0
1.5,1.85,14.700808153250637,486.00000000000006
1.82,2.5,14.700808153250637,678.0
1.9,0.0,14.700808153250637,520.0
2.4,1.0,16.8,1200.0
2.2,0.93,14.700808153250637,360.0
10.02,25.2,61.76,1489.0
0.87,0.0,14.700808153250637,300.0
0.5,0.0,14.700808153250637,187.0
1.03,0.0,14.700808153250637,422.0
2.58,0.0,15.8,1430.0
1.71,2.26,14.700808153250637,797.0
8.54,0.0,32.8,2220.0
1.2,0.0,14.700808153250637,398.0
0.83,3.0,14.700808153250637,360.0
10.4,7.2,60.0,1920.0000000000002
0.8,1.0,14.700808153250637,310.0
14.2,6.0,59.56,3002.0
1.03,0.0,14.700808153250637,360.0
0.9,1.35,14.700808153250637,300.0
9.3,6.95,41.79,1476.0
2.9,0.0,14.700808153250637,701.0
0.51,0.0,14.700808153250637,151.0
2.77,0.0,14.700808153250637,1138.0
1.8,2.46,14.76,890.0
1.26,1.76,14.700808153250637,593.0
2.02,0.0,14.700808153250637,1020.0000000000001
2.5,2.85,17.15,1020.0000000000001
0.5,1.0,14.700808153250637,229.00000000000003
5.78,5.76,34.56,2189.0
0.72,0.0,14.700808153250637,386.0
1.8,0.0,14.700808153250637,585.0
1.24,0.0,14.700808153250637,486.00000000000006
17.92,11.71,70.27,3176.0
2.45,1.0,17.8,1333.0
1.86,2.06,14.700808153250637,737.0
0.6,1.95,14.700808153250637,519.0
3.77,3.06,18.36,1080.0
1.73,0.0,14.700808153250637,695.0
0.57,2.2,14.700808153250637,167.0
1.1,1.0,14.700808153250637,453.0
4.6,7.4,32.2,1980.0000000000002
0.3,0.0,14.700808153250637,238.00000000000003
1.1,2.45,14.700808153250637,506.00000000000006
5.13,4.45,22.25,857.0
8.84,8.2,41.0,1970.0000000000002
3.6,3.45,20.75,1200.0
6.12,6.0,37.3,2745.0
14.6,7.43,56.99,2160.0
1.43,2.82,14.700808153250637,900.0
1.0,1.2,14.700808153250637,900.0
0.6,0.0,14.700808153250637,364.0
1.6,1.0,14.700808153250637,544.0
1.13,1.36,14.700808153250637,342.0
2.3,2.56,15.36,920.0000000000001
1.7,1.2,14.700808153250637,781.0
15.11,0.0,43.3,1570.0
0.67,1.36,14.700808153250637,300.0
0.9,1.0,14.700808153250637,480.00000000000006
0.4,0.0,14.700808153250637,213.0
0.74,1.26,14.700808153250637,360.0
0.7,1.15,14.700808153250637,169.0
13.3,9.76,58.56,3480.0
0.92,0.0,14.700808153250637,240.00000000000003
1.87,0.0,14.700808153250637,1209.0
1.69,0.0,14.700808153250637,1199.0
6.57,5.36,32.16,2214.0
2.8,1.2,14.700808153250637,660.0
1.7,2.05,14.700808153250637,667.0
4.1,3.65,21.95,1244.0
1.29,0.0,14.700808153250637,480.00000000000006
3.69,3.36,20.16,1064.0
0.5,0.0,14.700808153250637,300.0
19.65,11.71,70.27,2220.0
3.51,3.26,19.56,1084.0
1.7,0.0,14.700808153250637,449.0
0.37,0.96,14.700808153250637,120.00000000000001
4.04,4.16,24.96,1729.0
0.93,0.0,14.700808153250637,480.00000000000006
1.6,0.0,14.700808153250637,540.0
1.4,1.55,14.700808153250637,360.0
1.76,0.0,14.700808153250637,1079.0
0.88,1.46,14.700808153250637,360.0
1.22,1.66,14.700808153250637,457.00000000000006
5.38,0.0,18.3,1140.0
1.99,2.26,14.700808153250637,840.0
0.55,1.0,14.700808153250637,211.0
1.4,1.0,14.700808153250637,335.0
1.1,1.75,14.700808153250637,613.0
2.2,2.26,14.700808153250637,790.0
3.65,3.0,22.8,1740.0
0.0,3.8,14.700808153250637,60.00000000000001
6.2,5.25,31.55,1901.0000000000002
4.43,0.0,17.3,900.0
18.6,6.0,64.56,3692.0000000000005
0.7,1.25,14.700808153250637,370.0
6.5,5.0,36.8,2880.0
1.48,0.0,58.56,1620.0
0.2,1.0,14.700808153250637,165.0
3.9,3.75,22.55,1417.0
1.6,4.2,21.0,1560.0
1.9,2.56,15.36,878.0
1.8,0.0,14.700808153250637,780.0
1.6,1.66,14.700808153250637,420.0
1.38,2.06,14.700808153250637,720.0
8.6,6.15,36.95,1659.0
0.66,0.96,14.700808153250637,180.0
1.08,1.86,14.700808153250637,522.0
1.05,0.0,14.700808153250637,300.0
3.0,1.0,17.8,1241.0
3.5,0.0,16.3,1134.0
1.82,2.16,14.700808153250637,709.0
16.44,0.0,58.56,2160.0
2.13,3.36,20.16,1440.0
0.48,1.16,14.700808153250637,300.0
1.36,1.66,14.700808153250637,420.0
1.7,2.0,14.700808153250637,545.0
1.8,2.0,14.700808153250637,800.0
5.4,2.03,22.33,1158.0
2.99,0.0,14.8,960.0000000000001
6.0,3.75,22.55,660.0
6.9,4.0,26.8,1034.0
0.6,1.2,14.700808153250637,360.0
11.5,6.38,48.94,1860.0000000000002
11.42,5.0,52.06,3055.0
1.03,1.66,14.700808153250637,540.0
2.09,2.96,17.76,1200.0
2.25,0.0,14.700808153250637,1020.0000000000001
1.59,2.66,15.96,1044.0
1.1,0.0,14.700808153250637,540.0
0.2,1.0,14.700808153250637,203.0
8.19,7.32,36.62,1708.0
0.49,1.06,14.700808153250637,120.00000000000001
2.77,4.44,19.24,1140.0
1.86,1.0,14.700808153250637,780.0
9.7,11.16,66.96,5659.0
0.6,0.0,14.700808153250637,251.00000000000003
1.8,0.0,14.700808153250637,720.0
1.0,1.55,14.700808153250637,420.0
2.85,0.0,15.3,1061.0
1.44,2.06,14.700808153250637,540.0
3.05,1.0,14.700808153250637,684.0
2.11,4.44,19.24,1200.0
1.92,0.0,14.700808153250637,600.0
1.3,0.0,14.700808153250637,476.00000000000006
0.8,0.0,14.700808153250637,233.00000000000003
4.81,4.32,21.62,900.0
1.2,2.7,14.700808153250637,828.0
1.6,1.0,14.700808153250637,428.0
0.4,0.0,14.700808153250637,254.00000000000003
2.7,2.0,17.8,1260.0
1.1,2.0,14.700808153250637,888.0
0.7,1.05,14.700808153250637,240.00000000000003
3.56,3.95,19.75,1114.0
2.5,2.56,15.36,780.0
5.0,3.55,21.35,856.0
0.91,0.0,14.700808153250637,211.0
1.33,0.0,14.700808153250637,900.0
2.79,1.2,14.700808153250637,520.0
0.2,0.0,14.700808153250637,120.00000000000001
1.2,2.45,14.700808153250637,707.0
1.95,1.76,14.700808153250637,469.00000000000006
0.9,1.0,14.700808153250637,351.0
1.25,0.95,14.700808153250637,673.0
4.34,0.0,19.3,1445.0
1.4,1.38,14.700808153250637,420.0
2.32,2.16,14.700808153250637,670.0
2.38,1.0,17.3,1500.0
1.08,1.56,14.700808153250637,319.0
2.0,0.0,22.3,2234.0
1.39,0.0,14.700808153250637,1080.0
0.1,1.05,14.700808153250637,180.0
3.3,0.0,15.3,1069.0
1.34,0.0,14.700808153250637,485.00000000000006
4.2,0.0,20.3,1440.0
6.84,5.7,28.5,1140.0
2.0,0.0,14.700808153250637,660.0
0.71,1.26,14.700808153250637,243.00000000000003
2.72,0.0,16.3,1196.0
1.35,1.56,14.700808153250637,300.0
1.74,0.7,14.700808153250637,481.00000000000006
0.5,1.1,14.700808153250637,240.00000000000003
0.86,1.36,14.700808153250637,360.0
4.4,0.0,25.8,2391.0
1.16,0.0,14.700808153250637,402.0
1.83,2.26,14.700808153250637,734.0
3.04,2.56,15.36,604.0
1.88,2.46,14.76,1027.0
1.37,0.0,14.700808153250637,637.0
12.4,0.0,36.3,1321.0
2.32,3.54,15.34,780.0
2.15,1.86,14.700808153250637,376.0
0.6,1.25,14.700808153250637,281.0
4.1,3.16,18.96,900.0
3.9,2.76,16.56,515.0
1.5,2.35,14.700808153250637,840.0
3.2,5.0,19.3,801.0
1.02,0.0,14.700808153250637,348.0
1.69,2.45,14.700808153250637,706.0
8.4,0.0,34.34,1500.0
0.8,2.5,14.700808153250637,585.0
1.35,2.08,14.700808153250637,480.00000000000006
0.75,0.0,14.700808153250637,180.0
0.89,0.0,14.700808153250637,221.0
1.67,0.0,14.700808153250637,1216.0
4.2,2.0,19.8,1101.0
6.23,0.0,27.06,1016.0000000000001
0.74,1.26,14.700808153250637,240.00000000000003
1.13,0.0,14.700808153250637,401.0
1.0,0.0,14.700808153250637,264.0
0.7,1.05,14.700808153250637,167.0
0.8,0.0,14.700808153250637,300.0
2.56,2.16,14.700808153250637,540.0
4.99,4.26,25.56,1495.0
2.2,1.0,14.700808153250637,850.0
1.6,0.0,14.700808153250637,391.0
10.65,3.0,38.3,2340.0
0.3,1.05,14.700808153250637,120.00000000000001
7.0,0.0,22.3,968.0000000000001
7.6,0.0,25.3,1174.0
2.3,0.0,14.700808153250637,660.0
1.4,0.0,14.700808153250637,660.0
3.24,1.2,16.0,960.0000000000001
8.3,0.0,33.8,2460.0
15.8,18.05,90.35,1680.0
2.4,2.55,15.35,1020.0000000000001
5.78,0.0,21.8,1249.0
1.2,0.0,14.700808153250637,920.0000000000001
1.01,0.0,14.700808153250637,388.0
5.01,3.86,23.16,1080.0
14.6,0.0,42.8,2075.0
1.6,2.0,14.700808153250637,658.0
6.7,0.0,24.3,1320.0
1.6,2.2,14.700808153250637,381.0
3.9,3.45,20.75,1200.0
1.7,2.55,14.700808153250637,618.0
2.06,0.0,15.3,1380.0
0.71,1.0,14.700808153250637,180.0
12.3,0.0,43.3,3010.0
1.51,2.66,15.96,1040.0
3.8,3.25,19.55,1090.0
1.23,0.0,14.700808153250637,758.0
2.1,1.4,14.700808153250637,600.0
0.86,0.0,14.700808153250637,671.0
1.2,1.8,14.700808153250637,322.0
0.68,1.16,14.700808153250637,300.0
1.79,1.66,14.700808153250637,420.0
1.17,0.0,14.700808153250637,871.0
1.4,2.3,14.700808153250637,533.0
21.4,10.0,67.3,3683.0000000000005
2.51,0.0,14.700808153250637,540.0
3.1,3.05,18.35,960.0000000000001
1.41,0.0,14.700808153250637,420.0
0.9,1.0,14.700808153250637,638.0
2.4,2.36,14.700808153250637,840.0
1.6,2.06,14.700808153250637,660.0
1.15,1.95,14.700808153250637,372.0
1.9,2.16,14.700808153250637,720.0
0.49,0.86,14.700808153250637,120.00000000000001
0.9,0.0,14.700808153250637,600.0
3.52,3.16,18.96,1140.0
2.88,0.0,14.700808153250637,695.0
2.8,4.85,21.15,1380.0
14.2,0.0,41.3,1881.0000000000002
1.38,2.46,14.76,1075.0
1.2,2.2,14.700808153250637,540.0
0.4,1.05,14.700808153250637,173.0
0.92,0.78,14.700808153250637,480.00000000000006
1.64,0.0,14.700808153250637,547.0
3.8,3.55,21.35,1342.0
5.0,5.15,30.95,2158.0
2.56,2.0,18.3,1290.0
18.97,11.71,70.27,3420.0
1.1,1.46,14.700808153250637,330.0
1.1,1.0,14.700808153250637,420.0
5.0,0.0,23.8,1843.0000000000002
10.09,0.0,28.8,960.0000000000001
1.13,1.5,14.700808153250637,540.0
1.36,0.0,14.700808153250637,960.0000000000001
17.6,14.07,84.41,2794.0
1.21,1.96,14.700808153250637,713.0
2.03,2.36,14.700808153250637,760.0
1.07,2.49,14.700808153250637,480.00000000000006
0.9,0.0,14.700808153250637,692.0
18.8,5.44,64.0,1545.0
1.77,0.0,14.700808153250637,870.0
1.47,1.86,14.700808153250637,540.0
0.5,1.35,14.700808153250637,240.00000000000003
1.7,2.15,14.700808153250637,784.0
1.95,2.26,14.700808153250637,720.0
0.64,1.62,14.700808153250637,780.0
1.99,2.16,14.700808153250637,652.0
0.56,0.0,14.700808153250637,202.0
0.92,0.0,14.700808153250637,1140.0
4.76,0.0,18.8,1262.0
2.1,2.35,14.700808153250637,788.0
0.4,0.0,14.700808153250637,238.00000000000003
1.54,1.66,14.700808153250637,343.0
0.93,1.86,14.700808153250637,659.0
1.43,0.0,14.700808153250637,457.00000000000006
1.19,1.82,14.700808153250637,286.0
9.6,6.35,38.15,1682.0
2.0,2.66,15.96,1020.0000000000001
2.72,2.56,15.36,787.0
4.6,5.05,25.35,1374.0
18.79,11.71,70.27,3120.0
1.61,1.0,14.700808153250637,464.00000000000006
1.53,1.0,14.700808153250637,420.0
0.5,0.0,14.700808153250637,207.0
0.5,1.45,14.700808153250637,360.0
0.56,0.68,14.700808153250637,288.0
0.16,1.74,14.700808153250637,300.0
1.3,2.35,14.700808153250637,900.0
1.5,2.3,14.700808153250637,524.0
1.17,2.32,14.700808153250637,535.0
1.53,2.36,14.700808153250637,762.0
1.1,0.0,14.700808153250637,300.0
1.43,3.24,14.700808153250637,780.0
3.72,3.82,19.12,1020.0000000000001
1.2,2.15,14.700808153250637,720.0
1.84,0.0,14.700808153250637,689.0
14.92,0.0,44.8,2421.0
1.09,1.0,14.700808153250637,420.0
3.37,0.0,15.3,1072.0
22.09,7.0,70.06,2827.0
1.2,0.0,14.700808153250637,600.0
5.11,2.0,18.8,600.0
3.3,1.0,21.3,1800.0
3.9,0.0,17.8,1394.0
1.53,2.16,14.700808153250637,840.0
17.07,11.71,70.27,1440.0
3.92,1.5,17.3,1020.0000000000001
9.04,6.81,40.87,1283.0
2.2,3.15,18.95,1366.0
2.22,2.56,15.36,780.0
1.4,0.0,14.700808153250637,401.0
16.27,10.0,72.84,3540.0
10.48,7.31,43.87,1187.0
1.9,2.86,17.16,1146.0
1.4,2.45,14.700808153250637,480.00000000000006
1.62,1.96,14.700808153250637,600.0
1.67,0.0,14.700808153250637,709.0
4.0,4.08,20.38,900.0
0.5,1.58,14.700808153250637,360.0
0.68,0.0,14.700808153250637,270.0
14.4,0.0,41.8,1740.0
1.57,0.0,14.700808153250637,391.0
0.45,0.0,14.700808153250637,144.0
1.8,1.5,14.700808153250637,684.0
2.45,0.0,14.700808153250637,1211.0
2.5,1.53,16.83,1123.0
15.65,0.0,43.3,1365.0
2.4,0.0,14.700808153250637,602.0
2.5,3.05,18.35,1255.0
0.84,1.66,14.700808153250637,540.0
0.8,1.45,14.700808153250637,185.0
1.23,0.0,15.3,1260.0
3.97,0.0,17.3,1140.0
0.87,1.56,14.700808153250637,495.00000000000006
1.37,1.46,14.700808153250637,240.00000000000003
1.2,1.65,14.700808153250637,480.00000000000006
1.0,1.0,14.700808153250637,462.00000000000006
0.7,0.0,14.700808153250637,274.0
2.43,2.46,14.76,842.0
4.9,0.0,16.3,618.0
1.22,1.5,14.700808153250637,660.0
1.61,2.49,14.700808153250637,523.0
1.2,2.05,14.700808153250637,780.0
0.69,1.45,14.700808153250637,299.0
0.6,0.0,14.700808153250637,120.00000000000001
2.3,0.0,16.3,1380.0
2.5,0.0,14.700808153250637,863.0
6.3,0.0,24.8,1398.0
2.5,0.0,14.700808153250637,755.0
0.9,0.0,14.700808153250637,724.0
1.0,0.0,14.700808153250637,146.0
2.63,2.36,14.700808153250637,649.0
0.39,0.0,14.700808153250637,180.0
1.56,0.0,14.700808153250637,413.0
0.97,0.0,14.700808153250637,346.0
2.01,1.96,14.700808153250637,547.0
1.68,0.0,14.700808153250637,1020.0000000000001
0.9,2.49,14.700808153250637,544.0
2.0,2.05,14.700808153250637,584.0
2.82,5.04,21.84,1320.0
3.1,3.3,16.6,861.0
1.31,1.56,14.700808153250637,420.0
0.85,0.75,14.700808153250637,300.0
0.56,0.0,14.700808153250637,172.0
15.72,12.45,62.25,2760.0
1.54,2.66,15.96,960.0000000000001
