vendorid2,paymenttype1,paymenttype2,pulocationid237,pulocationid161,pulocationid236,pulocationid186,pulocationid162,dolocationid161,dolocationid236,dolocationid237,dolocationid230,dolocationid170,tpeppickupdatetimehour0,tpeppickupdatetimehour1,tpeppickupdatetimehour2,tpepdropoffdatetimehour0,tpepdropoffdatetimehour1,tpepdropoffdatetimehour2,passengercount,tripdistance,fareamount,tipamount,totalamount,duration
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.12012987012987013,0.20754716981132074,0.33497536945812806,0.2855297157622739,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.2532467532467533,0.4150943396226415,0.42036124794745483,0.4961240310077519,900.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6666666666666666,0.49837662337662336,0.6226415094339622,0.0,0.5587855297157622,1433.0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.15584415584415584,0.20754716981132074,0.0,0.23578811369509042,289.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.762987012987013,0.6981132075471698,0.2463054187192118,0.687984496124031,1380.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.16233766233766234,0.2641509433962264,0.28735632183908044,0.3407622739018088,480.0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.5633116883116883,0.4528301886792453,0.42036124794745483,0.4961240310077519,692.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.22727272727272727,0.22641509433962265,0.0,0.23578811369509042,240.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,0.34090909090909094,0.3584905660377358,0.6568144499178982,0.4780361757105943,720.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.08116883116883117,0.18867924528301885,0.18883415435139572,0.2244832041343669,300.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.1461038961038961,0.2641509433962264,0.0,0.251937984496124,491.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.18181818181818182,0.22641509433962265,0.2233169129720854,0.2635658914728682,329.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.16666666666666666,0.22727272727272727,0.5283018867924528,0.6075533661740559,0.5975452196382428,1365.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.8116883116883117,0.6226415094339622,0.0,0.5749354005167958,865.0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.9025974025974025,0.8113207547169811,0.0,0.7364341085271318,1620.0
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1525974025974026,0.20754716981132074,0.2233169129720854,0.2635658914728682,276.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6666666666666666,0.24675324675324675,0.3018867924528302,0.0,0.3003875968992248,561.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.06331168831168832,0.16981132075471697,0.26108374384236455,0.22254521963824286,180.0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.1038961038961039,0.18867924528301885,0.19047619047619047,0.22480620155038758,291.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.1038961038961039,0.16981132075471697,0.17405582922824303,0.2054263565891473,180.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.288961038961039,0.3584905660377358,0.5320197044334976,0.4534883720930232,660.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333333,0.28733766233766234,0.3584905660377358,0.16912972085385877,0.36595607235142114,720.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.5876623376623377,0.49056603773584906,0.4696223316912972,0.5542635658914729,797.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.16666666666666666,0.22727272727272727,0.3018867924528302,0.28735632183908044,0.3407622739018088,600.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.1461038961038961,0.22641509433962265,0.22167487684729065,0.26324289405684753,300.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.12987012987012989,0.22641509433962265,0.16420361247947454,0.2842377260981912,384.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.08116883116883117,0.16981132075471697,0.1724137931034483,0.20510335917312658,240.0
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.13636363636363635,0.24528301886792453,0.27257799671592775,0.32170542635658916,462.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.35714285714285715,0.3773584905660377,0.35303776683087024,0.41828165374676995,693.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.9415584415584415,0.7735849056603773,0.3284072249589491,0.7687338501291989,1332.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.22727272727272727,0.3584905660377358,0.3366174055829228,0.39890180878552967,720.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.3896103896103896,0.4150943396226415,0.0,0.38113695090439276,660.0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.5844155844155844,0.6792452830188679,0.0,0.607235142118863,1599.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,0.3035714285714286,0.2830188679245283,0.16420361247947454,0.31653746770025837,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.5616883116883117,0.4528301886792453,0.0,0.4295865633074935,522.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.0698051948051948,0.1320754716981132,0.17405582922824303,0.2054263565891473,120.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.275974025974026,0.2830188679245283,0.3366174055829228,0.33430232558139533,360.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.7142857142857143,0.830188679245283,0.0,0.7364341085271318,1817.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.2435064935064935,0.32075471698113206,0.37766830870279144,0.3746770025839793,660.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.7581168831168831,0.7547169811320754,0.0,0.687984496124031,1598.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333333,0.08928571428571429,0.1509433962264151,0.0,0.15503875968992245,157.0
0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.16666666666666666,0.0487012987012987,0.1320754716981132,0.16420361247947454,0.17118863049095606,99.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.15746753246753245,0.24528301886792453,0.23973727422003283,0.2829457364341085,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.08928571428571429,0.1320754716981132,0.23645320197044334,0.20155038759689922,120.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.0275974025974026,0.11320754716981132,0.0,0.12273901808785528,93.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.5357142857142857,0.4528301886792453,0.0,0.4295865633074935,574.0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.237012987012987,0.3584905660377358,0.0,0.332687338501292,751.0
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,0.23376623376623376,0.3018867924528302,0.3054187192118227,0.36046511627906974,316.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.11525974025974026,0.22641509433962265,0.2233169129720854,0.2635658914728682,384.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.1314935064935065,0.18867924528301885,0.20689655172413793,0.24418604651162787,229.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.25974025974025977,0.2830188679245283,0.16420361247947454,0.3003875968992248,480.0
1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.16666666666666666,0.08928571428571429,0.22641509433962265,0.2791461412151067,0.27454780361757103,425.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.39935064935064934,0.5283018867924528,0.4860426929392446,0.5736434108527132,1140.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.16666666666666666,0.1461038961038961,0.3773584905660377,0.0,0.38113695090439276,900.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.26785714285714285,0.2641509433962264,0.0,0.2842377260981912,343.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1461038961038961,0.22641509433962265,0.2988505747126437,0.2945736434108527,401.0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.16666666666666666,0.1461038961038961,0.3584905660377358,0.16420361247947454,0.3649870801033592,870.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.12824675324675325,0.3773584905660377,0.35467980295566504,0.41860465116279066,900.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.21103896103896105,0.2641509433962264,0.0,0.2680878552971576,420.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1948051948051948,0.2641509433962264,0.28735632183908044,0.3407622739018088,420.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.34090909090909094,0.33962264150943394,0.16420361247947454,0.3488372093023256,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.07305194805194805,0.22641509433962265,0.2233169129720854,0.2635658914728682,420.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3068181818181818,0.33962264150943394,0.3218390804597701,0.37984496124031003,621.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.1461038961038961,0.24528301886792453,0.0,0.23578811369509042,469.0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.16233766233766234,0.3018867924528302,0.4926108374384236,0.4134366925064599,660.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.37337662337662336,0.49056603773584906,0.0,0.46188630490956073,1120.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.08116883116883117,0.2830188679245283,0.270935960591133,0.3213824289405684,600.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3084415584415584,0.3584905660377358,0.3711001642036124,0.437984496124031,600.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.1542207792207792,0.22641509433962265,0.0,0.2196382428940568,300.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.35714285714285715,0.5094339622641509,0.0,0.46188630490956073,1144.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.4464285714285714,0.49056603773584906,0.4696223316912972,0.5542635658914729,1080.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.12824675324675325,0.3018867924528302,0.2889983579638752,0.34108527131782945,628.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.26136363636363635,0.2830188679245283,0.0,0.2680878552971576,420.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.8603896103896104,0.7924528301886792,0.7142857142857142,0.8446382428940568,1491.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333333,0.12662337662337664,0.22641509433962265,0.0,0.2196382428940568,360.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.47077922077922074,0.6415094339622641,0.599343185550082,0.7089793281653746,1380.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.39610389610389607,0.49056603773584906,0.0,0.4457364341085271,1107.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1590909090909091,0.20754716981132074,0.0,0.2196382428940568,208.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.20129870129870128,0.2641509433962264,0.2561576354679803,0.3023255813953488,445.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.11363636363636363,0.18867924528301885,0.30377668308702793,0.26324289405684753,180.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3333333333333333,0.2824675324675325,0.4528301886792453,0.0,0.4457364341085271,1023.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.15584415584415584,0.2641509433962264,0.2561576354679803,0.3023255813953488,487.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.21103896103896105,0.32075471698113206,0.3284072249589491,0.39728682170542634,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.37337662337662336,0.3962264150943396,0.16420361247947454,0.4134366925064599,740.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333333,0.27759740259740256,0.3773584905660377,0.0,0.38113695090439276,829.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.3246753246753247,0.4150943396226415,0.0,0.38113695090439276,785.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.6331168831168831,0.9433962264150944,0.0,0.8333333333333333,2494.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.26136363636363635,0.3018867924528302,0.48275862068965514,0.4114987080103359,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.4318181818181818,0.3962264150943396,0.8210180623973727,0.5264857881136951,720.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.6818181818181819,0.5471698113207547,0.0,0.5103359173126615,960.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.8928571428571428,0.9245283018867925,0.0,0.8333333333333333,1980.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.32629870129870125,0.3773584905660377,0.2463054187192118,0.4295865633074935,720.0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3246753246753247,0.32075471698113206,0.2463054187192118,0.3649870801033592,480.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.8441558441558442,0.830188679245283,0.0,0.7525839793281653,1680.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.22727272727272727,0.32075471698113206,0.32019704433497537,0.3795219638242894,644.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.6168831168831168,0.6037735849056604,0.0,0.5587855297157622,1138.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.09415584415584415,0.16981132075471697,0.0,0.17118863049095606,212.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.16233766233766234,0.22641509433962265,0.16420361247947454,0.251937984496124,360.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.12987012987012989,0.20754716981132074,0.29556650246305416,0.2939276485788113,284.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.16666666666666666,0.1590909090909091,0.4716981132075472,0.4367816091954023,0.5155038759689923,1183.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.3701298701298701,0.4716981132075472,0.4367816091954023,0.5155038759689923,1020.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.06493506493506494,0.1320754716981132,0.0,0.15503875968992245,60.0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.16666666666666666,0.21103896103896105,0.3773584905660377,0.0,0.3488372093023256,840.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.08116883116883117,0.2641509433962264,0.6568144499178982,0.4134366925064599,566.0
0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.3333333333333333,0.22727272727272727,0.33962264150943394,0.0,0.31653746770025837,686.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.6623376623376623,0.5849056603773585,0.0,0.5264857881136951,1037.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.47077922077922074,0.4716981132075472,0.451559934318555,0.5345607235142119,780.0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.2922077922077922,0.33962264150943394,0.0,0.31653746770025837,595.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.37337662337662336,0.33962264150943394,0.3366174055829228,0.39890180878552967,540.0
1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.3333333333333333,0.11688311688311688,0.20754716981132074,0.2594417077175698,0.2545219638242894,300.0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.16666666666666666,0.08116883116883117,0.24528301886792453,0.2545155993431856,0.3020025839793281,458.0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.16666666666666666,0.5876623376623377,0.6415094339622641,0.0,0.5910852713178294,1380.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.6818181818181819,0.6792452830188679,0.632183908045977,0.7477390180878551,1354.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.12987012987012989,0.16981132075471697,0.0,0.18733850129198965,240.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.15584415584415584,0.24528301886792453,0.35960591133004927,0.30652454780361754,386.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.8522727272727273,0.8679245283018867,0.7816091954022988,0.9224806201550386,1920.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.17694805194805197,0.3018867924528302,0.3218390804597701,0.37984496124031003,600.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.20129870129870128,0.3584905660377358,0.35467980295566504,0.41860465116279066,780.0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.4269480519480519,0.43396226415094336,0.0,0.4295865633074935,1261.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.1948051948051948,0.2830188679245283,0.270935960591133,0.3213824289405684,486.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.12987012987012989,0.24528301886792453,0.37766830870279144,0.32622739018087854,457.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.12987012987012989,0.22641509433962265,0.23973727422003283,0.2829457364341085,377.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.23214285714285712,0.24528301886792453,0.16420361247947454,0.2842377260981912,296.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.4383116883116883,0.4528301886792453,0.451559934318555,0.5345607235142119,900.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2922077922077922,0.2830188679245283,0.28735632183908044,0.3407622739018088,343.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.17857142857142858,0.24528301886792453,0.20361247947454844,0.30813953488372087,360.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.1461038961038961,0.18867924528301885,0.16420361247947454,0.251937984496124,230.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.25974025974025977,0.3018867924528302,0.21674876847290642,0.32687338501291985,510.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2435064935064935,0.3773584905660377,0.3694581280788177,0.4376614987080103,820.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.36363636363636365,0.3773584905660377,0.3711001642036124,0.437984496124031,665.0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.34090909090909094,0.3584905660377358,0.3366174055829228,0.39890180878552967,660.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.25811688311688313,0.3018867924528302,0.16420361247947454,0.31653746770025837,579.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1948051948051948,0.4716981132075472,0.41050903119868637,0.5264857881136951,1196.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.4431818181818182,0.3584905660377358,0.0,0.3488372093023256,480.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.37337662337662336,0.6037735849056604,0.5500821018062397,0.6508397932816536,1569.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.11363636363636363,0.16981132075471697,0.18883415435139572,0.2244832041343669,133.0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.5844155844155844,0.4716981132075472,0.16420361247947454,0.4780361757105943,696.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.39123376623376627,0.49056603773584906,0.5665024630541872,0.5571705426356589,1113.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2435064935064935,0.3962264150943396,0.40229885057471265,0.47642118863049093,895.0
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.22564935064935063,0.2830188679245283,0.27257799671592775,0.32170542635658916,534.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.13636363636363635,0.16981132075471697,0.2463054187192118,0.2196382428940568,192.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.5308441558441559,0.5471698113207547,0.3284072249589491,0.5587855297157622,1140.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.9253246753246753,0.8867924528301886,0.3284072249589491,0.8656330749354004,1920.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.08116883116883117,0.16981132075471697,0.0,0.17118863049095606,240.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.13636363636363635,0.18867924528301885,0.0,0.20348837209302323,240.0
1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.08766233766233766,0.1509433962264151,0.0,0.15503875968992245,131.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.35876623376623373,0.4150943396226415,0.48440065681444994,0.47642118863049093,900.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.17370129870129872,0.3584905660377358,0.0,0.3488372093023256,805.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.3149350649350649,0.4528301886792453,0.5451559934318555,0.5368217054263565,978.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.3782467532467533,0.3773584905660377,0.16420361247947454,0.39728682170542634,660.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6666666666666666,0.17857142857142858,0.2830188679245283,0.0,0.2680878552971576,561.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.17857142857142858,0.20754716981132074,0.0016420361247947454,0.2038113695090439,300.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.16666666666666666,0.8603896103896104,0.9811320754716981,0.0,0.8979328165374676,2400.0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.4383116883116883,0.3962264150943396,0.38587848932676516,0.45704134366925064,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8333333333333333,0.5146103896103896,0.6415094339622641,0.5747126436781609,0.687984496124031,1500.0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.2435064935064935,0.4716981132075472,0.0,0.4295865633074935,1227.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.7954545454545455,0.6226415094339622,0.7060755336617405,0.6976744186046512,784.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.47077922077922074,0.6226415094339622,0.6009852216748769,0.7093023255813953,1451.0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.1948051948051948,0.49056603773584906,0.16420361247947454,0.4780361757105943,1260.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.16233766233766234,0.24528301886792453,0.23809523809523808,0.2826227390180878,397.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.12012987012987013,0.33962264150943394,0.3218390804597701,0.37984496124031003,774.0
