passenger_count,trip_distance,fare_amount,tip_amount,tipper
2,14.84,41.5,9.71,1
5,4.9,24.5,4.0,0
1,2.2,12.894194379060464,2.35,1
1,2.4,12.894194379060464,3.2,1
1,3.32,14.5,3.16,1
1,2.25,18.5,0.0,0
1,1.06,12.894194379060464,1.66,1
1,1.69,12.894194379060464,0.0,0
1,2.4,14.5,2.0,0
1,1.2,12.894194379060464,1.25,0
2,7.2,22.5,4.75,1
4,8.0,29.0,0.0,0
1,0.9,12.894194379060464,2.75,1
1,1.19,12.894194379060464,1.76,1
1,1.0,12.894194379060464,0.0,0
2,1.54,12.894194379060464,2.66,1
1,6.3,20.5,4.35,1
1,1.37,12.894194379060464,1.0,0
2,0.55,12.894194379060464,1.29,1
1,9.5,32.5,0.0,0
4,8.9,29.0,0.0,0
1,0.8,12.894194379060464,0.0,0
1,0.95,12.894194379060464,0.0,0
5,2.11,12.894194379060464,1.54,0
1,2.51,15.5,0.0,0
5,2.64,16.5,3.66,1
1,0.35,12.894194379060464,0.96,1
2,3.43,14.5,3.16,1
1,1.1,12.894194379060464,1.25,0
1,2.05,12.894194379060464,2.07,0
2,1.34,12.894194379060464,1.76,1
2,0.73,12.894194379060464,0.0,0
5,2.09,12.894194379060464,2.46,1
1,2.4,12.894194379060464,0.0,0
1,2.3,12.894194379060464,0.0,0
1,3.9,23.0,0.0,0
1,1.9,12.894194379060464,2.06,1
2,3.22,13.0,1.75,0
1,0.8,12.894194379060464,1.55,1
1,1.2,12.894194379060464,0.0,0
1,6.99,24.5,5.16,1
2,0.74,12.894194379060464,0.94,0
2,1.62,12.894194379060464,2.16,1
1,1.1,12.894194379060464,0.0,0
1,2.46,13.0,1.0,0
1,1.3,12.894194379060464,1.08,0
1,0.6,12.894194379060464,1.45,1
1,2.1,13.0,2.75,1
1,8.9,29.0,2.0,0
1,0.43,12.894194379060464,0.86,1
1,0.53,12.894194379060464,1.06,1
3,6.85,25.5,6.82,1
1,1.14,12.894194379060464,0.0,0
1,3.3,13.5,2.95,1
1,3.52,16.5,2.0,0
1,2.4,12.894194379060464,2.25,1
1,1.43,12.894194379060464,1.96,1
1,6.14,19.0,0.0,0
4,2.7,13.5,2.95,1
1,1.2,12.894194379060464,1.0,0
1,2.5,12.894194379060464,2.35,1
1,1.5,12.894194379060464,0.0,0
3,1.3,12.894194379060464,0.0,0
1,1.32,12.894194379060464,2.2,1
1,1.9,12.894194379060464,0.0,0
1,3.95,18.0,3.76,1
1,1.7,12.894194379060464,2.5,1
6,1.41,12.894194379060464,1.0,0
1,3.0,14.5,3.0,1
1,3.43,14.5,3.16,1
1,1.0,12.894194379060464,0.0,0
5,17.2,48.5,10.97,1
2,0.91,12.894194379060464,0.0,0
1,1.46,12.894194379060464,1.76,1
1,1.2,12.894194379060464,2.45,1
1,0.7,12.894194379060464,1.45,1
1,1.2,12.894194379060464,1.95,1
2,5.8,20.5,4.35,1
1,2.74,14.0,2.96,1
1,2.4,12.894194379060464,0.0,0
1,3.42,14.5,3.06,1
1,1.02,12.894194379060464,1.16,1
4,1.91,12.894194379060464,2.16,1
5,10.36,33.0,8.01,1
5,1.24,12.894194379060464,1.66,1
1,1.91,12.894194379060464,2.46,1
1,2.1,12.894194379060464,2.15,1
1,10.3,31.0,7.0,1
1,3.6,12.894194379060464,2.5,1
1,1.1,12.894194379060464,1.5,1
1,1.08,12.894194379060464,0.0,0
1,1.25,12.894194379060464,1.86,1
1,0.0,12.894194379060464,0.0,0
1,9.6,28.5,7.0,1
1,3.4,13.5,0.0,0
1,0.49,12.894194379060464,0.0,0
1,1.2,12.894194379060464,1.85,1
1,2.14,12.894194379060464,2.56,1
1,2.2,13.0,2.75,1
1,1.1,12.894194379060464,0.0,0
1,1.3,12.894194379060464,0.0,0
1,2.92,17.0,0.0,0
1,1.4,12.894194379060464,1.0,0
1,0.61,12.894194379060464,0.0,0
1,0.5,12.894194379060464,1.25,1
5,0.96,12.894194379060464,0.0,0
1,1.4,14.0,4.4,1
1,3.75,12.894194379060464,1.0,0
1,17.1,52.0,12.55,1
1,1.43,12.894194379060464,1.2,0
2,1.1,12.894194379060464,1.45,1
3,1.0,12.894194379060464,6.3,1
1,0.9,12.894194379060464,0.0,0
1,0.64,12.894194379060464,0.0,0
1,4.4,19.0,0.0,0
1,0.99,12.894194379060464,1.0,0
1,12.0,43.0,0.0,0
1,1.3,12.894194379060464,1.0,0
1,1.05,12.894194379060464,1.46,1
1,0.66,12.894194379060464,0.0,0
1,1.4,12.894194379060464,0.0,0
1,0.82,12.894194379060464,0.78,0
1,1.1,12.894194379060464,0.0,0
1,0.6,12.894194379060464,0.0,0
1,0.2,12.894194379060464,0.0,0
2,0.97,12.894194379060464,0.0,0
1,0.78,12.894194379060464,1.58,1
1,1.5,12.894194379060464,1.85,1
1,1.74,12.894194379060464,2.64,1
1,1.34,12.894194379060464,1.54,0
1,11.79,36.5,0.0,0
1,0.6,12.894194379060464,0.0,0
1,1.4,12.894194379060464,1.55,1
1,0.6,12.894194379060464,1.15,1
5,1.33,12.894194379060464,1.66,1
1,6.6,22.5,4.65,1
2,3.01,12.894194379060464,0.0,0
1,4.0,19.5,0.0,0
2,0.4,12.894194379060464,0.0,0
1,1.6,12.894194379060464,1.0,0
3,2.54,15.0,0.0,0
2,1.35,12.894194379060464,0.0,0
1,3.7,14.0,2.0,0
1,1.1,12.894194379060464,1.45,1
2,0.7,12.894194379060464,1.55,1
1,1.22,12.894194379060464,0.0,0
1,1.53,12.894194379060464,0.0,0
1,1.4,12.894194379060464,0.0,0
1,22.4,52.0,0.0,0
1,1.07,12.894194379060464,0.0,0
1,0.33,12.894194379060464,0.48,0
1,1.0,12.894194379060464,0.0,0
1,1.05,12.894194379060464,1.76,1
1,1.4,12.894194379060464,1.65,1
3,5.2,23.5,0.0,0
1,0.3,12.894194379060464,0.7,1
5,1.28,12.894194379060464,0.0,0
5,3.61,14.0,3.06,1
5,1.6,12.894194379060464,0.0,0
2,6.56,33.5,4.0,0
1,1.7,12.894194379060464,1.85,1
1,8.85,27.5,0.0,0
1,0.91,12.894194379060464,0.0,0
1,0.6,12.894194379060464,1.55,1
1,2.1,12.894194379060464,2.15,1
1,1.34,12.894194379060464,1.96,1
1,1.1,12.894194379060464,0.0,0
3,0.55,12.894194379060464,0.0,0
1,7.45,24.5,0.0,0
2,1.4,12.894194379060464,1.75,1
2,2.2,12.894194379060464,0.0,0
1,1.51,12.894194379060464,1.66,1
1,5.2,17.0,3.55,1
2,1.31,12.894194379060464,1.56,1
1,0.6,12.894194379060464,0.1,0
1,1.26,12.894194379060464,1.5,0
3,0.77,12.894194379060464,1.1,0
1,1.6,12.894194379060464,1.65,1
2,1.9,17.0,3.55,1
2,0.9,12.894194379060464,0.0,0
1,0.9,12.894194379060464,2.2,1
1,0.63,12.894194379060464,1.06,1
1,0.6,12.894194379060464,1.15,1
1,1.62,12.894194379060464,1.0,0
1,8.91,27.0,5.66,1
1,4.16,17.0,1.8,0
1,2.25,12.894194379060464,3.45,1
1,2.4,13.0,0.0,0
1,2.0,12.894194379060464,2.36,1
1,1.84,12.894194379060464,0.0,0
1,1.5,12.894194379060464,0.0,0
1,1.2,12.894194379060464,1.35,1
5,1.62,12.894194379060464,2.66,1
1,0.61,12.894194379060464,0.0,0
1,0.4,12.894194379060464,1.05,1
1,10.3,29.5,0.0,0
1,18.9,57.0,0.0,0
2,1.46,12.894194379060464,1.13,0
2,1.0,12.894194379060464,1.8,1
2,1.3,12.894194379060464,1.0,0
1,2.03,12.894194379060464,1.96,1
1,0.6,12.894194379060464,0.0,0
2,0.88,12.894194379060464,1.04,1
1,2.5,12.894194379060464,3.5,1
1,0.48,12.894194379060464,0.0,0
2,1.4,12.894194379060464,0.0,0
1,0.95,12.894194379060464,1.26,1
1,0.88,12.894194379060464,1.46,1
1,5.49,17.0,3.56,1
1,1.3,12.894194379060464,2.56,1
1,1.4,12.894194379060464,1.75,1
1,21.7,79.5,0.0,0
2,1.2,12.894194379060464,1.55,1
1,3.8,15.0,4.35,1
1,5.8,20.0,5.4,1
1,1.31,12.894194379060464,0.0,0
1,5.1,17.0,2.2,0
6,5.13,25.5,0.0,0
4,0.0,12.894194379060464,0.0,0
2,0.78,12.894194379060464,1.25,0
4,2.0,12.894194379060464,0.0,0
2,0.98,12.894194379060464,0.0,0
1,0.49,12.894194379060464,2.0,1
1,2.4,13.5,0.0,0
2,1.1,12.894194379060464,0.0,0
2,2.91,15.5,3.36,1
1,13.8,42.5,2.0,0
1,2.0,12.894194379060464,2.8,1
2,0.76,12.894194379060464,0.0,0
1,2.9,14.5,3.05,1
1,2.08,12.894194379060464,1.86,1
1,1.9,16.0,0.0,0
1,1.0,15.5,0.0,0
1,1.3,12.894194379060464,2.7,1
1,1.23,12.894194379060464,1.95,1
2,3.6,15.5,1.0,0
1,2.7,15.0,5.04,1
1,1.37,12.894194379060464,2.0,0
1,1.6,12.894194379060464,1.75,1
2,12.3,34.5,8.15,1
3,0.63,12.894194379060464,1.06,1
1,0.53,12.894194379060464,0.0,0
1,1.1,12.894194379060464,0.0,0
1,0.5,12.894194379060464,1.3,1
1,3.91,15.0,0.0,0
1,0.9,12.894194379060464,1.55,1
2,2.77,12.894194379060464,2.46,1
1,8.6,36.5,0.0,0
2,8.15,29.0,7.45,1
3,4.32,20.0,4.26,1
1,2.7,13.5,1.43,0
1,7.3,25.5,5.35,1
2,1.3,12.894194379060464,1.85,1
2,3.12,15.5,3.36,1
1,7.2,24.0,0.0,0
3,0.54,12.894194379060464,1.16,1
1,2.4,12.894194379060464,1.95,1
2,5.9,22.5,4.75,1
1,3.92,20.0,0.0,0
1,1.0,12.894194379060464,1.95,1
1,1.0,12.894194379060464,1.65,1
1,0.7,12.894194379060464,0.63,0
1,3.7,17.0,0.0,0
1,2.09,14.5,1.0,0
1,1.8,12.894194379060464,0.0,0
1,1.34,12.894194379060464,0.0,0
1,5.24,17.0,2.0,0
2,4.14,31.0,0.0,0
1,1.52,12.894194379060464,1.0,0
1,0.88,12.894194379060464,1.76,1
1,3.6,20.0,4.5,1
4,2.16,12.894194379060464,2.26,1
1,9.6,31.5,5.71,0
4,6.84,25.5,5.36,1
1,0.8,12.894194379060464,1.35,1
5,5.77,52.0,12.88,1
1,0.53,12.894194379060464,0.0,0
1,4.76,23.0,4.76,1
2,1.7,12.894194379060464,2.05,1
1,3.36,17.5,0.0,0
1,4.44,18.0,4.82,1
1,1.3,12.894194379060464,1.55,1
1,1.8,12.894194379060464,2.36,1
1,1.71,12.894194379060464,5.0,1
1,2.3,12.894194379060464,2.35,1
5,1.71,12.894194379060464,0.0,0
1,0.6,12.894194379060464,0.0,0
1,4.0,15.0,3.25,1
1,1.6,12.894194379060464,0.0,0
1,1.9,12.894194379060464,1.0,0
1,1.7,12.894194379060464,1.85,1
1,5.78,19.0,4.16,1
3,1.63,12.894194379060464,1.23,0
1,0.54,12.894194379060464,0.0,0
3,1.5,12.894194379060464,0.0,0
1,2.4,12.894194379060464,0.0,0
1,1.8,12.894194379060464,2.05,1
1,0.94,12.894194379060464,1.1,1
1,1.0,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.35,1
1,2.4,12.894194379060464,3.65,1
1,1.85,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.35,1
1,0.9,12.894194379060464,2.0,1
1,0.84,12.894194379060464,1.66,1
5,3.28,13.5,4.44,1
1,4.08,16.0,3.46,1
1,2.54,13.0,0.0,0
1,8.73,26.0,0.0,0
3,1.1,12.894194379060464,1.0,0
1,10.23,29.5,10.05,1
1,7.9,29.0,7.55,1
3,0.49,12.894194379060464,0.86,1
1,2.0,12.894194379060464,0.0,0
1,0.88,12.894194379060464,0.0,0
6,10.28,37.5,7.66,1
1,1.37,12.894194379060464,1.47,0
2,13.6,37.0,8.0,1
1,3.15,17.5,3.76,1
2,1.8,12.894194379060464,0.0,0
1,1.38,12.894194379060464,0.0,0
2,3.6,20.5,0.0,0
4,0.66,12.894194379060464,0.0,0
1,0.72,12.894194379060464,0.0,0
2,0.4,12.894194379060464,1.36,1
1,1.7,12.894194379060464,1.85,1
1,1.8,12.894194379060464,1.95,1
2,0.8,12.894194379060464,2.75,1
3,1.1,12.894194379060464,1.2,0
1,1.1,12.894194379060464,0.0,0
1,0.6,12.894194379060464,1.25,1
1,0.8,12.894194379060464,0.0,0
1,3.7,13.5,3.06,1
1,0.02,12.894194379060464,0.0,0
1,4.5,21.0,0.0,0
1,1.6,12.894194379060464,0.0,0
1,2.2,12.894194379060464,0.98,0
1,10.8,31.5,9.65,1
1,1.3,12.894194379060464,1.8,1
5,1.15,12.894194379060464,3.2,1
1,1.9,12.894194379060464,2.05,1
5,1.91,12.894194379060464,1.0,0
1,1.93,12.894194379060464,0.0,0
1,4.15,15.5,3.36,1
2,0.98,12.894194379060464,1.66,1
1,0.5,12.894194379060464,0.0,0
1,2.58,12.894194379060464,2.0,0
1,0.69,12.894194379060464,0.0,0
2,2.04,13.5,3.0,1
1,1.43,12.894194379060464,1.76,1
2,1.0,12.894194379060464,1.85,1
5,0.95,12.894194379060464,1.36,1
1,1.12,12.894194379060464,2.0,1
1,3.2,12.894194379060464,0.0,0
1,1.59,12.894194379060464,1.76,1
1,2.39,12.894194379060464,2.7,1
1,1.53,12.894194379060464,1.0,0
1,0.64,12.894194379060464,1.06,1
1,2.1,12.894194379060464,3.05,1
1,3.69,13.0,10.0,1
1,2.51,14.0,0.0,0
2,1.95,12.894194379060464,0.0,0
1,3.34,16.0,0.0,0
2,1.01,12.894194379060464,0.0,0
1,9.7,28.0,7.01,1
1,0.4,18.0,3.75,1
1,3.4,13.5,2.0,0
1,3.9,17.0,1.2,0
1,1.0,12.894194379060464,1.25,1
1,0.7,12.894194379060464,0.0,0
1,2.2,12.894194379060464,1.18,0
5,2.34,12.894194379060464,2.95,1
5,3.08,12.894194379060464,1.0,0
1,4.06,19.5,4.26,1
1,3.27,21.0,4.36,1
1,0.3,12.894194379060464,0.0,0
1,2.96,14.5,0.0,0
1,1.02,12.894194379060464,0.0,0
1,1.07,12.894194379060464,0.0,0
1,1.93,13.5,0.0,0
1,0.4,12.894194379060464,0.0,0
6,2.39,14.5,0.0,0
1,0.77,12.894194379060464,1.26,1
2,3.76,14.5,0.0,0
1,2.0,12.894194379060464,0.0,0
1,1.08,12.894194379060464,0.0,0
1,1.5,12.894194379060464,2.55,1
3,0.84,12.894194379060464,1.16,1
1,1.01,12.894194379060464,1.26,1
1,1.0,12.894194379060464,0.0,0
1,2.3,12.894194379060464,2.65,1
1,0.6,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.45,1
1,5.58,18.0,0.0,0
3,1.65,12.894194379060464,1.76,1
1,1.4,12.894194379060464,2.2,1
2,0.98,12.894194379060464,2.06,1
4,0.81,12.894194379060464,0.0,0
1,0.76,12.894194379060464,0.0,0
1,1.03,12.894194379060464,1.04,0
3,1.8,12.894194379060464,2.05,1
1,1.15,12.894194379060464,0.0,0
2,3.17,20.0,0.0,0
2,3.8,16.0,0.0,0
1,0.3,12.894194379060464,0.0,0
1,0.5,12.894194379060464,0.0,0
1,16.1,45.0,10.3,1
1,9.38,26.5,0.0,0
3,0.73,12.894194379060464,1.46,1
1,1.3,12.894194379060464,0.0,0
1,2.8,12.894194379060464,1.0,0
1,0.8,12.894194379060464,0.0,0
6,5.56,22.5,0.0,0
1,1.31,12.894194379060464,0.0,0
1,0.91,12.894194379060464,1.26,1
1,2.1,12.894194379060464,0.0,0
5,3.56,12.894194379060464,0.0,0
1,1.17,12.894194379060464,0.85,0
1,1.5,12.894194379060464,0.0,0
2,1.6,12.894194379060464,1.96,1
1,1.4,12.894194379060464,0.0,0
1,3.67,12.894194379060464,2.46,1
1,1.01,12.894194379060464,1.58,1
1,3.46,16.0,3.46,1
1,0.6,12.894194379060464,1.15,1
1,1.3,12.894194379060464,1.75,1
1,0.8,13.0,3.0,1
1,0.49,12.894194379060464,1.16,1
1,1.0,12.894194379060464,1.0,0
3,2.0,12.894194379060464,2.46,1
2,2.49,12.894194379060464,2.06,1
1,0.82,12.894194379060464,0.0,0
1,0.6,12.894194379060464,1.15,1
1,1.41,12.894194379060464,1.76,1
1,6.2,31.0,3.0,0
1,0.8,12.894194379060464,1.65,1
1,6.8,50.0,12.15,1
4,0.6,12.894194379060464,0.0,0
5,0.58,12.894194379060464,0.78,0
1,3.71,14.0,1.5,0
1,1.0,12.894194379060464,0.0,0
1,1.11,12.894194379060464,1.56,1
1,1.7,12.894194379060464,2.05,1
1,7.7,30.5,8.05,1
5,1.3,12.894194379060464,2.36,1
1,3.9,16.0,0.0,0
1,3.1,12.894194379060464,3.3,1
1,1.0,12.894194379060464,0.0,0
5,1.12,12.894194379060464,2.04,1
1,2.6,12.894194379060464,1.77,0
2,11.4,32.0,0.0,0
1,1.02,12.894194379060464,1.46,1
6,2.24,12.894194379060464,0.0,0
2,1.38,12.894194379060464,1.0,0
2,0.63,12.894194379060464,0.0,0
2,3.0,16.0,5.0,1
1,2.8,12.894194379060464,1.5,0
1,1.41,12.894194379060464,1.0,0
2,10.85,34.5,2.0,0
1,1.22,12.894194379060464,1.76,1
2,14.11,39.0,7.96,1
2,7.5,26.0,4.1,0
2,2.4,12.894194379060464,0.0,0
4,0.88,12.894194379060464,0.0,0
1,1.2,12.894194379060464,0.0,0
1,3.9,14.0,0.0,0
1,2.9,15.5,8.0,1
1,13.04,39.5,8.16,1
1,2.5,12.894194379060464,0.0,0
2,2.65,14.0,0.0,0
1,1.18,12.894194379060464,2.34,1
1,1.61,12.894194379060464,2.56,1
1,1.4,12.894194379060464,0.0,0
1,3.2,16.5,3.45,1
2,4.44,17.0,3.56,1
1,0.5,12.894194379060464,1.15,1
1,1.24,12.894194379060464,1.0,0
1,1.6,12.894194379060464,1.85,1
2,10.31,40.5,0.0,0
1,0.35,12.894194379060464,0.96,1
1,1.6,12.894194379060464,1.0,0
1,2.7,12.894194379060464,2.76,1
3,1.27,12.894194379060464,1.76,1
1,1.2,12.894194379060464,0.0,0
1,1.01,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.0,0
1,1.41,13.0,2.76,1
1,0.6,12.894194379060464,4.0,1
1,1.9,12.894194379060464,2.15,1
1,0.92,12.894194379060464,1.82,1
1,1.34,12.894194379060464,0.0,0
1,1.7,12.894194379060464,1.75,1
1,11.0,34.5,4.16,0
2,3.26,12.894194379060464,0.0,0
1,0.8,12.894194379060464,1.35,1
1,0.61,12.894194379060464,1.16,1
1,10.4,35.5,5.0,0
1,2.8,13.5,2.0,0
1,1.2,12.894194379060464,0.0,0
1,0.73,12.894194379060464,0.0,0
3,5.07,32.0,0.0,0
1,11.8,36.0,0.0,0
1,0.8,12.894194379060464,1.0,0
1,1.3,12.894194379060464,2.55,1
2,0.7,12.894194379060464,0.0,0
1,9.3,32.0,11.55,1
1,2.55,12.894194379060464,2.16,1
6,1.85,12.894194379060464,2.06,1
1,4.59,17.0,3.56,1
1,2.26,12.894194379060464,0.0,0
1,1.6,12.894194379060464,1.66,1
3,2.54,12.894194379060464,0.0,0
1,1.2,12.894194379060464,1.86,1
3,4.5,20.0,4.15,1
1,0.7,12.894194379060464,0.68,0
2,4.78,19.5,5.32,1
1,4.41,17.5,3.76,1
1,1.1,12.894194379060464,1.0,0
1,1.6,12.894194379060464,2.3,1
1,1.1,12.894194379060464,1.56,1
2,4.8,16.5,3.55,1
2,2.02,12.894194379060464,2.06,1
1,1.26,12.894194379060464,1.56,1
1,11.95,40.5,0.0,0
1,0.8,12.894194379060464,0.0,0
1,10.72,39.0,9.11,1
1,1.38,12.894194379060464,1.5,0
1,1.0,12.894194379060464,2.0,1
1,0.38,12.894194379060464,0.94,0
1,4.27,21.5,3.7,0
1,1.4,12.894194379060464,0.0,0
1,1.1,12.894194379060464,0.0,0
1,1.06,12.894194379060464,0.0,0
1,0.58,12.894194379060464,0.0,0
1,3.1,15.5,2.7,0
1,2.69,13.5,2.86,1
1,2.2,12.894194379060464,2.45,1
5,3.42,14.0,2.96,1
2,1.56,12.894194379060464,2.06,1
1,8.44,26.5,9.85,1
1,1.36,12.894194379060464,1.0,0
6,2.43,12.894194379060464,3.08,1
1,3.79,15.5,3.0,0
1,2.42,12.894194379060464,0.0,0
1,2.9,14.5,3.05,1
1,15.8,44.0,10.3,1
1,1.8,12.894194379060464,2.45,1
1,2.93,12.894194379060464,0.0,0
1,0.56,12.894194379060464,1.45,1
1,2.6,14.0,2.25,0
4,5.17,19.5,0.0,0
1,1.0,12.894194379060464,0.0,0
1,20.0,70.5,17.45,1
1,0.8,12.894194379060464,1.0,0
1,3.64,16.5,3.56,1
1,1.07,12.894194379060464,0.0,0
5,2.13,14.5,3.82,1
1,1.6,12.894194379060464,3.95,1
1,0.5,12.894194379060464,1.35,1
1,0.14,12.894194379060464,0.0,0
1,4.12,14.5,3.16,1
1,0.87,12.894194379060464,1.56,1
1,5.8,20.0,5.32,1
6,1.34,12.894194379060464,0.0,0
1,1.38,12.894194379060464,1.0,0
1,1.3,12.894194379060464,0.0,0
1,0.9,12.894194379060464,0.0,0
1,18.14,52.0,11.71,1
2,0.76,12.894194379060464,0.0,0
1,1.45,12.894194379060464,0.0,0
1,7.38,22.5,4.86,1
1,0.7,12.894194379060464,0.0,0
1,2.2,12.894194379060464,0.0,0
1,3.7,16.5,3.56,1
2,1.9,12.894194379060464,2.26,1
1,1.8,12.894194379060464,2.55,1
5,5.14,19.5,0.0,0
1,0.8,12.894194379060464,1.35,1
4,0.6,12.894194379060464,0.0,0
2,5.69,21.0,0.0,0
1,0.7,12.894194379060464,0.0,0
1,0.6,12.894194379060464,0.0,0
1,3.1,12.894194379060464,1.0,0
1,2.0,12.894194379060464,0.0,0
1,3.87,15.5,0.0,0
2,5.33,17.5,0.0,0
1,1.3,12.894194379060464,1.75,1
1,5.9,23.5,1.0,0
2,1.7,12.894194379060464,2.55,1
2,2.34,12.894194379060464,0.0,0
1,0.5,12.894194379060464,0.0,0
4,2.0,12.894194379060464,0.0,0
1,1.1,12.894194379060464,1.25,0
1,1.69,12.894194379060464,1.76,1
1,0.4,12.894194379060464,0.0,0
1,3.1,12.894194379060464,0.0,0
1,1.0,12.894194379060464,2.2,1
1,3.2,16.5,3.0,0
1,1.4,12.894194379060464,2.06,1
1,9.69,46.0,0.0,0
1,1.94,12.894194379060464,2.0,0
1,1.5,12.894194379060464,0.0,0
5,7.67,22.5,4.76,1
1,3.86,14.0,0.0,0
4,1.7,15.0,2.55,0
2,2.7,14.5,4.55,1
1,0.74,12.894194379060464,1.45,1
1,2.9,16.5,2.0,0
1,1.11,12.894194379060464,1.0,0
1,2.55,12.894194379060464,2.0,0
1,0.8,12.894194379060464,1.15,1
1,2.1,13.0,2.85,1
1,1.93,12.894194379060464,2.46,1
1,0.84,12.894194379060464,2.04,1
1,5.48,18.5,3.04,0
1,17.14,52.0,14.64,1
2,0.85,12.894194379060464,1.46,1
1,22.03,76.0,10.0,0
5,4.74,17.5,3.76,1
1,1.0,12.894194379060464,0.0,0
1,5.28,18.5,3.86,1
1,1.1,12.894194379060464,0.0,0
1,0.6,12.894194379060464,0.0,0
1,0.7,12.894194379060464,1.16,1
1,5.16,25.0,6.45,1
2,3.8,14.0,4.1,1
1,0.85,12.894194379060464,1.46,1
1,3.35,13.5,2.86,1
5,8.04,25.5,0.0,0
3,8.25,25.5,6.37,1
3,17.51,52.0,11.67,1
4,0.8,12.894194379060464,0.0,0
2,0.6,12.894194379060464,1.25,1
2,1.98,15.0,0.0,0
1,0.8,12.894194379060464,0.0,0
1,0.7,12.894194379060464,1.26,1
1,0.7,12.894194379060464,1.26,1
3,0.73,12.894194379060464,1.5,1
1,2.2,12.894194379060464,2.55,1
1,2.04,12.894194379060464,1.76,1
2,10.23,29.0,0.0,0
2,2.31,12.894194379060464,2.36,1
1,0.54,12.894194379060464,0.0,0
2,0.35,12.894194379060464,0.0,0
1,1.62,12.894194379060464,0.0,0
1,1.34,13.5,0.0,0
1,1.2,12.894194379060464,1.25,0
1,1.0,12.894194379060464,1.0,0
3,4.0,17.0,0.0,0
1,11.35,34.5,8.31,1
2,2.36,12.894194379060464,0.0,0
1,5.4,17.0,0.0,0
6,1.26,12.894194379060464,2.08,1
1,0.61,12.894194379060464,0.0,0
5,2.06,12.894194379060464,0.0,0
1,2.1,12.894194379060464,2.25,1
2,17.5,52.0,5.66,0
1,2.5,12.894194379060464,2.45,1
3,2.5,17.0,0.0,0
1,5.7,24.5,0.0,0
1,1.0,12.894194379060464,0.0,0
1,1.8,12.894194379060464,0.0,0
2,1.38,12.894194379060464,1.86,1
1,1.26,12.894194379060464,0.0,0
1,0.53,12.894194379060464,0.0,0
1,2.12,12.894194379060464,3.32,1
1,3.27,19.5,2.0,0
2,1.68,12.894194379060464,0.0,0
3,0.51,12.894194379060464,1.06,1
1,2.03,12.894194379060464,0.0,0
5,3.64,17.5,3.66,1
2,0.44,12.894194379060464,0.96,1
1,3.3,16.5,0.0,0
1,1.12,12.894194379060464,0.0,0
5,3.09,15.5,2.0,0
5,14.1,50.0,0.0,0
1,2.6,12.894194379060464,2.35,1
1,1.13,13.5,0.0,0
1,2.89,14.0,3.7,1
1,1.0,12.894194379060464,1.0,0
1,0.4,12.894194379060464,0.96,1
6,1.09,12.894194379060464,1.46,1
1,2.45,12.894194379060464,1.06,0
1,1.66,15.0,3.95,1
1,13.2,41.0,7.0,0
1,3.78,14.0,3.06,1
1,4.54,14.5,0.0,0
1,4.1,19.0,1.0,0
1,2.46,16.0,1.0,0
1,2.41,12.894194379060464,0.0,0
1,13.5,38.0,0.0,0
1,2.57,12.894194379060464,1.7,0
1,2.45,12.894194379060464,2.36,1
2,1.4,12.894194379060464,1.75,1
2,0.5,12.894194379060464,1.8,1
1,1.59,12.894194379060464,3.39,1
1,2.8,13.5,0.0,0
1,10.38,30.5,7.51,1
1,12.26,41.5,0.0,0
1,0.9,12.894194379060464,1.65,1
1,1.56,12.894194379060464,1.76,1
3,1.09,12.894194379060464,1.86,1
1,7.69,27.0,7.2,1
4,3.5,13.0,0.0,0
1,0.52,12.894194379060464,0.0,0
1,0.6,12.894194379060464,1.25,1
2,0.38,12.894194379060464,1.45,1
5,7.14,23.5,2.0,0
2,1.09,12.894194379060464,2.2,1
1,2.34,13.5,0.0,0
1,1.16,12.894194379060464,1.56,1
2,7.3,27.5,0.0,0
1,1.68,12.894194379060464,2.0,0
1,1.98,13.0,3.58,1
1,3.5,13.0,2.85,1
1,4.04,15.0,0.0,0
1,2.5,12.894194379060464,2.45,1
1,20.5,56.0,0.0,0
1,1.34,12.894194379060464,2.26,1
1,2.28,12.894194379060464,0.0,0
1,1.2,12.894194379060464,1.7,1
1,4.84,19.0,4.06,1
3,1.7,12.894194379060464,0.0,0
3,0.89,12.894194379060464,1.66,1
1,2.1,13.5,2.96,1
1,1.22,12.894194379060464,1.56,1
1,3.4,15.0,0.0,0
1,3.4,16.0,1.0,0
2,1.8,12.894194379060464,0.0,0
1,1.4,12.894194379060464,1.18,0
4,0.65,12.894194379060464,0.0,0
1,0.7,12.894194379060464,0.0,0
6,4.41,20.5,4.36,1
1,0.7,12.894194379060464,1.55,1
2,4.72,15.5,0.0,0
3,0.37,12.894194379060464,0.0,0
1,3.0,16.0,0.0,0
1,2.52,14.0,3.16,1
2,1.2,12.894194379060464,0.0,0
1,0.55,12.894194379060464,1.06,1
1,0.1,12.894194379060464,0.0,0
1,2.4,14.5,3.8,1
1,2.0,17.0,0.0,0
1,1.0,12.894194379060464,1.65,1
2,1.88,12.894194379060464,2.86,1
1,1.2,12.894194379060464,1.45,1
1,0.19,12.894194379060464,0.96,1
1,1.4,12.894194379060464,2.2,1
